,summary
12370,2
12371,5
12372,4
12373,2
12374,5
12375,1
12376,1
12377,4
12378,5
12379,4
12380,3
12381,2
12382,1
12383,3
12384,2
12385,2
12386,2
12387,2
12388,1
12390,1
12391,2
12392,1
12394,1
12395,1
12396,2
12397,2
12398,5
12399,1
12400,4
12401,1
12402,1
12403,1
12404,2
12405,1
12406,5
12407,2
12408,1
12409,1
12410,3
12411,2
12412,2
12413,1
12414,1
12415,3
12416,3
12417,2
12418,1
12419,2
12420,4
12421,2
12422,2
12423,2
12424,4
12425,2
12426,1
12428,4
12429,1
12430,3
12431,4
12432,1
12434,1
12436,2
12437,2
12439,3
12441,2
12442,1
12443,1
12444,3
12445,1
12447,1
12448,2
12449,4
12450,1
12451,1
12452,4
12453,1
12454,1
12455,3
12456,3
12457,2
12458,2
12459,1
12460,1
12461,3
12462,3
12463,1
12464,2
12465,2
12466,1
12467,2
12468,1
12469,2
12470,4
12471,2
12472,3
12473,1
12474,1
12475,1
12476,1
12477,5
12478,2
12479,4
12480,2
12481,5
12482,2
12483,3
12484,4
12485,3
12486,2
12487,4
12488,1
12489,5
12490,2
12491,2
12492,3
12493,2
12494,2
12495,2
12497,2
12498,3
12499,1
12500,1
12501,2
12502,4
12503,2
12504,3
12505,1
12506,2
12507,5
12508,2
12509,2
12510,1
12511,1
12512,1
12513,1
12514,3
12515,1
12516,2
12517,4
12518,3
12519,1
12520,1
12521,2
12522,2
12523,1
12524,1
12525,2
12526,3
12527,4
12529,2
12530,2
12531,3
12532,1
12533,4
12534,2
12535,1
12536,1
12537,5
12538,1
12539,4
12540,2
12541,1
12542,1
12543,3
12544,2
12545,5
12546,5
12547,2
12548,2
12549,2
12550,1
12551,1
12552,2
12553,1
12554,2
12555,1
12556,1
12557,1
12558,5
12559,1
12560,1
12561,1
12562,3
12563,3
12564,4
12565,1
12566,1
12567,3
12568,3
12569,2
12570,5
12571,2
12572,2
12573,5
12574,1
12575,2
12576,1
12577,2
12578,2
12579,1
12580,2
12581,2
12582,5
12583,2
12584,2
12585,5
12586,2
12587,2
12588,3
12589,2
12590,3
12591,3
12592,1
12593,3
12594,1
12595,2
12596,1
12597,2
12598,3
12599,1
12600,4
12601,3
12602,2
12603,4
12604,1
12605,2
12606,3
12607,4
12608,2
12609,2
12610,1
12611,1
12612,4
12613,2
12614,2
12615,1
12616,1
12617,5
12618,1
12619,3
12620,2
12621,2
12623,2
12624,3
12625,1
12626,1
12627,4
12628,3
12629,3
12630,1
12631,4
12632,1
12633,1
12634,3
12635,3
12636,1
12637,3
12638,1
12639,1
12640,3
12641,1
12642,2
12643,2
12644,3
12645,3
12646,2
12648,2
12649,2
12650,2
12651,3
12652,5
12653,2
12654,2
12655,2
12656,4
12657,2
12658,2
12659,3
12660,1
12661,1
12662,4
12663,2
12664,2
12665,1
12666,1
12667,1
12668,1
12669,2
12670,2
12671,4
12673,5
12674,2
12675,3
12676,2
12677,1
12678,1
12679,2
12681,1
12682,2
12683,3
12684,1
12685,1
12686,2
12687,2
12688,1
12690,2
12691,1
12692,1
12693,4
12694,1
12695,2
12696,1
12697,2
12698,1
12699,2
12700,5
12701,3
12702,1
12703,1
12704,1
12705,4
12707,4
12708,1
12709,1
12710,2
12711,4
12712,1
12713,1
12714,5
12715,1
12716,3
12717,3
12718,2
12719,1
12720,1
12721,1
12722,1
12723,3
12724,3
12725,1
12726,1
12727,2
12728,2
12729,2
12730,4
12731,1
12732,3
12733,3
12734,3
12735,1
12736,4
12737,3
12738,5
12740,1
12741,1
12742,1
12743,3
12744,2
12745,4
12746,1
12748,1
12749,2
12750,3
12751,2
12752,4
12754,1
12755,3
12756,4
12757,2
12758,1
12759,1
12760,1
12761,1
12762,2
12763,2
12764,4
12765,1
12766,2
12767,2
12768,1
12769,3
12770,1
12771,3
12772,5
12774,2
12775,5
12776,1
12777,2
12778,2
12779,2
12780,2
12781,1
12782,2
12783,3
12784,1
12785,1
12786,2
12787,1
12788,5
12789,2
12790,2
12791,3
12792,2
12793,4
12794,3
12795,4
12796,2
12797,1
12798,1
12799,3
12800,2
12801,1
12802,2
12803,3
12804,4
12805,1
12806,1
12807,4
12808,4
12809,1
12811,1
12812,3
12813,2
12814,4
12815,1
12816,2
12817,1
12818,2
12819,2
12820,1
12821,2
12822,2
12823,4
12824,1
12825,2
12826,3
12827,2
12828,3
12829,1
12830,3
12831,2
12832,1
12833,1
12834,1
12835,1
12836,4
12837,3
12839,3
12840,3
12841,1
12842,2
12843,1
12844,2
12845,3
12846,3
12847,1
12848,5
12849,2
12850,2
12851,5
12852,3
12853,3
12854,1
12855,2
12856,3
12857,1
12858,3
12859,2
12860,2
12861,5
12862,2
12863,1
12864,3
12865,4
12866,2
12867,2
12868,2
12869,2
12870,2
12871,2
12872,1
12873,2
12874,2
12875,3
12876,2
12877,1
12878,2
12882,3
12883,1
12884,2
12885,3
12886,2
12887,4
12888,5
12890,4
12891,4
12892,4
12893,2
12894,1
12895,1
12896,3
12897,2
12898,1
12899,2
12900,2
12901,2
12902,1
12903,1
12904,2
12905,1
12906,2
12907,1
12908,2
12909,2
12910,1
12911,1
12912,5
12913,4
12914,3
12915,2
12916,2
12917,2
12918,1
12919,1
12920,5
12921,2
12922,3
12923,2
12924,3
12925,2
12926,3
12927,1
12928,1
12929,1
12930,1
12931,2
12932,2
12933,1
12934,1
12935,1
12937,1
12938,2
12939,2
12940,2
12941,1
12942,5
12943,1
12944,1
12945,4
12946,1
12947,4
12948,4
12949,2
12951,2
12952,1
12953,3
12955,3
12956,5
12957,2
12958,1
12960,2
12962,3
12963,2
12964,1
12965,3
12966,2
12967,5
12968,5
12969,1
12970,2
12971,1
12972,2
12973,3
12974,2
12975,5
12976,1
12978,1
12979,2
12980,2
12981,2
12982,1
12983,4
12984,5
12985,2
12986,4
12987,4
12988,2
12989,5
12990,2
12991,1
12992,3
12993,5
12994,2
12995,3
12996,5
12997,5
12998,3
12999,1
13000,1
13001,1
13002,4
13003,4
13004,2
13005,1
13006,4
13007,2
13008,1
13009,2
13010,1
13011,1
13012,1
13013,1
13014,2
13015,1
13016,1
13017,1
13019,3
13020,2
13021,1
13022,2
13023,1
13024,3
13025,5
13026,1
13027,3
13028,1
13029,2
13030,3
13031,4
13033,1
13034,2
13035,2
13036,1
13037,1
13038,1
13039,4
13040,1
13041,2
13042,2
13043,1
13044,1
13045,3
13046,1
13047,1
13048,1
13049,5
13050,5
13051,1
13052,1
13053,2
13054,4
13055,2
13056,5
13057,3
13058,2
13059,2
13060,3
13061,2
13062,2
13064,1
13065,1
13066,4
13067,2
13068,2
13069,4
13071,1
13072,5
13073,3
13074,5
13075,3
13076,1
13077,5
13078,2
13079,3
13080,2
13081,1
13082,1
13084,1
13085,2
13086,1
13087,4
13088,4
13089,2
13090,3
13091,1
13092,1
13093,2
13094,1
13095,4
13096,2
13097,4
13099,3
13100,1
13101,1
13102,2
13103,2
13104,4
13105,5
13107,2
13108,2
13109,1
13110,4
13111,4
13112,2
13113,2
13114,1
13116,1
13117,2
13118,1
13119,3
13120,1
13121,1
13122,1
13123,3
13124,4
13125,1
13127,3
13128,4
13129,1
13130,2
13131,1
13132,3
13133,2
13134,2
13135,3
13136,1
13137,1
13138,2
13139,5
13140,2
13141,3
13142,2
13143,1
13144,2
13145,1
13147,1
13148,3
13149,3
13150,1
13151,2
13152,1
13153,2
13155,3
13157,1
13158,1
13159,3
13160,2
13161,3
13162,5
13163,1
13164,1
13165,2
13166,2
13167,3
13168,4
13169,5
13170,2
13171,2
13172,2
13174,1
13175,4
13176,1
13177,1
13178,2
13179,2
13180,2
13181,1
13182,2
13183,1
13184,1
13185,5
13186,3
13187,1
13188,3
13189,1
13190,2
13191,1
13192,4
13193,4
13194,1
13195,1
13196,2
13197,3
13198,1
13199,3
13200,2
13201,2
13202,3
13203,2
13204,5
13205,4
13206,1
13207,1
13208,1
13209,1
13210,1
13211,2
13212,1
13213,1
13214,2
13215,1
13216,2
13217,2
13218,1
13219,1
13220,3
13221,3
13222,1
13224,2
13225,1
13226,1
13227,2
13228,1
13229,1
13230,1
13231,2
13232,3
13233,5
13234,1
13235,1
13236,2
13237,5
13238,1
13239,2
13240,2
13241,1
13242,2
13243,1
13244,1
13245,2
13246,3
13247,4
13249,4
13250,1
13251,1
13252,3
13253,2
13254,3
13255,5
13257,4
13258,4
13259,2
13261,4
13262,1
13263,2
13264,3
13265,2
13266,4
13267,1
13268,2
13270,2
13271,4
13272,3
13273,4
13274,3
13275,1
13276,2
13277,1
13278,1
13279,1
13280,2
13282,1
13283,1
13284,3
13285,2
13286,2
13287,1
13288,1
13289,3
13290,5
13291,2
13293,2
13294,3
13295,1
13296,1
13297,4
13298,3
13299,3
13300,3
13301,1
13302,2
13303,4
13304,1
13305,1
13306,1
13307,3
13308,2
13309,4
13310,1
13311,1
13312,1
13313,1
13314,5
13315,1
13316,1
13318,1
13319,3
13320,3
13321,3
13322,2
13324,1
13325,1
13326,1
13327,1
13328,4
13329,1
13330,3
13332,1
13334,3
13337,2
13338,4
13339,4
13340,3
13341,3
13342,3
13343,4
13344,3
13345,2
13347,1
13348,2
13349,1
13350,3
13351,2
13352,2
13353,3
13354,1
13355,1
13356,1
13357,2
13358,2
13359,1
13360,1
13361,4
13363,2
13364,2
13365,4
13366,2
13368,4
13369,3
13370,4
13371,4
13372,2
13373,1
13374,3
13375,4
13376,1
13377,2
13378,2
13379,2
13380,1
13381,1
13382,3
13383,1
13384,1
13385,2
13386,1
13387,4
13388,3
13389,3
13391,3
13392,2
13393,2
13394,2
13395,2
13396,3
13397,2
13398,4
13399,2
13400,5
13401,2
13402,2
13403,1
13404,2
13405,2
13406,5
13407,3
13408,2
13409,2
13410,1
13411,1
13412,2
13413,3
13414,4
13415,5
13416,3
13417,2
13418,1
13419,5
13420,2
13421,2
13422,1
13423,5
13424,5
13426,2
13427,2
13428,3
13429,4
13430,2
13431,2
13432,3
13433,1
13434,1
13435,1
13436,3
13437,1
13438,1
13439,2
13440,4
13441,2
13442,3
13443,2
13444,2
13446,4
13447,2
13448,2
13449,3
13450,1
13451,2
13452,5
13453,2
13454,3
13455,2
13457,2
13458,5
13459,4
13460,1
13461,3
13462,4
13463,2
13464,3
13465,4
13466,2
13467,2
13468,1
13469,1
13470,3
13471,1
13472,4
13473,5
13474,2
13475,1
13476,5
13477,1
13478,1
13479,1
13480,2
13481,1
13482,1
13483,1
13484,2
13485,1
13486,4
13487,2
13488,3
13489,2
13490,3
13491,4
13492,2
13493,4
13494,2
13495,1
13496,1
13497,2
13498,4
13499,3
13500,1
13501,2
13502,2
13503,1
13504,4
13505,3
13506,2
13507,1
13508,2
13509,4
13510,2
13512,2
13513,2
13514,2
13515,2
13516,2
13517,5
13518,1
13519,1
13520,5
13521,3
13522,1
13523,1
13524,2
13525,2
13526,5
13527,1
13528,5
13529,1
13530,4
13531,5
13533,3
13534,4
13535,1
13536,1
13537,2
13538,1
13539,1
13540,1
13541,2
13542,2
13544,4
13545,1
13546,1
13547,2
13548,4
13549,3
13550,1
13551,4
13552,3
13553,3
13554,1
13555,3
13556,2
13557,1
13558,1
13559,1
13560,2
13561,5
13562,1
13563,2
13564,1
13565,5
13566,5
13567,2
13568,4
13571,5
13572,2
13573,1
13574,3
13575,1
13576,4
13577,1
13578,1
13579,2
13580,2
13581,4
13582,4
13583,2
13584,2
13585,1
13587,4
13588,2
13589,1
13590,1
13591,1
13592,4
13593,2
13594,1
13595,1
13596,3
13597,4
13598,3
13599,1
13600,1
13601,3
13602,1
13603,1
13604,2
13605,4
13606,1
13609,1
13610,2
13611,1
13612,1
13613,3
13614,2
13615,1
13616,3
13617,2
13618,1
13619,1
13620,3
13621,3
13622,1
13623,2
13624,4
13625,2
13626,1
13627,1
13628,1
13629,2
13630,4
13631,4
13632,4
13633,2
13634,5
13635,1
13636,1
13637,5
13638,1
13639,2
13640,1
13641,1
13642,2
13643,3
13644,1
13646,2
13647,2
13648,1
13649,1
13650,1
13652,1
13654,2
13655,1
13656,5
13657,3
13658,3
13659,1
13660,1
13661,1
13662,2
13663,2
13664,3
13665,4
13666,1
13667,1
13668,2
13669,4
13670,1
13671,1
13672,2
13673,1
13674,3
13676,2
13677,3
13678,1
13679,2
13680,4
13681,4
13682,3
13683,2
13684,3
13685,1
13686,2
13687,1
13689,2
13690,1
13691,2
13692,4
13693,5
13694,1
13695,3
13696,4
13697,2
13698,2
13699,3
13700,2
13701,1
13702,1
13703,1
13704,3
13705,1
13706,4
13707,2
13708,2
13709,2
13710,1
13711,3
13712,1
13713,1
13714,3
13715,5
13716,4
13717,1
13718,1
13719,1
13720,1
13721,3
13722,1
13723,1
13724,1
13725,5
13726,2
13727,3
13728,1
13729,3
13730,2
13731,3
13732,1
13733,1
13734,4
13735,1
13737,1
13738,2
13739,2
13740,5
13741,3
13742,1
13743,3
13744,5
13745,4
13746,2
13747,4
13748,1
13749,5
13750,3
13751,2
13752,3
13753,2
13755,2
13756,1
13757,3
13758,5
13759,2
13760,3
13761,3
13762,1
13763,5
13764,1
13765,2
13766,1
13767,1
13768,2
13769,2
13770,3
13771,2
13772,2
13773,4
13774,2
13775,1
13776,2
13777,2
13778,5
13779,4
13780,4
13781,2
13782,1
13784,3
13785,2
13786,1
13787,2
13788,2
13789,2
13790,1
13791,1
13792,1
13793,4
13794,2
13795,1
13796,3
13797,1
13798,2
13799,3
13800,2
13801,3
13803,2
13804,1
13805,2
13806,1
13807,1
13808,4
13809,3
13810,2
13811,3
13812,3
13813,3
13814,3
13815,2
13816,1
13817,1
13819,3
13820,2
13821,2
13822,5
13823,4
13824,1
13825,1
13826,1
13827,3
13828,1
13829,2
13830,3
13831,1
13832,1
13833,3
13834,2
13835,3
13837,2
13838,1
13839,4
13840,1
13841,2
13842,2
13843,2
13844,3
13845,2
13846,4
13847,2
13848,2
13849,1
13850,3
13851,1
13852,2
13853,1
13855,2
13856,1
13857,2
13858,2
13859,2
13860,1
13861,4
13862,1
13863,3
13864,5
13865,5
13866,4
13867,2
13868,1
13869,4
13870,4
13871,1
13872,1
13873,2
13874,2
13875,3
13876,2
13877,2
13878,2
13879,5
13880,1
13881,2
13882,5
13883,1
13884,2
13885,1
13886,2
13887,3
13888,1
13889,2
13890,1
13891,3
13892,2
13893,2
13894,1
13895,4
13896,2
13897,2
13898,1
13899,3
13900,1
13901,3
13902,1
13903,1
13904,1
13905,3
13906,2
13907,5
13908,2
13909,1
13910,1
13911,3
13912,1
13913,3
13914,5
13915,3
13916,2
13917,1
13918,3
13919,1
13921,4
13922,2
13923,1
13924,1
13925,2
13926,4
13927,2
13928,4
13929,5
13930,1
13931,5
13932,1
13933,2
13934,3
13935,3
13936,2
13937,5
13938,1
13939,4
13940,2
13941,1
13942,4
13943,4
13944,2
13945,1
13946,1
13947,1
13948,3
13949,4
13950,2
13951,1
13953,1
13954,3
13955,2
13956,5
13957,2
13958,1
13959,1
13960,4
13961,1
13962,3
13963,5
13964,1
13965,2
13967,2
13968,3
13969,2
13970,2
13971,2
13972,1
13973,1
13974,1
13975,2
13976,4
13977,3
13978,2
13979,2
13980,2
13981,4
13982,2
13983,2
13984,2
13985,3
13986,3
13987,1
13988,2
13989,1
13990,2
13991,4
13992,2
13993,3
13994,5
13996,2
13997,2
13998,2
13999,1
14000,1
14001,2
14002,5
14003,2
14004,2
14005,3
14006,1
14007,1
14008,1
14009,1
14010,1
14011,1
14012,1
14013,1
14014,1
14015,2
14016,1
14017,4
14018,3
14019,5
14021,4
14022,2
14023,3
14024,2
14025,2
14026,1
14027,2
14028,2
14029,5
14030,1
14031,2
14033,4
14034,1
14035,2
14036,2
14038,1
14039,2
14040,1
14042,1
14043,1
14044,1
14045,2
14046,1
14047,2
14048,1
14049,1
14050,1
14051,3
14052,3
14053,1
14054,2
14055,2
14056,3
14057,3
14058,2
14059,2
14060,2
14061,1
14062,1
14063,3
14064,4
14065,5
14066,1
14067,2
14068,4
14070,1
14071,4
14072,1
14073,4
14074,1
14075,1
14076,2
14077,2
14078,1
14079,5
14080,4
14081,5
14082,4
14083,2
14084,2
14085,1
14086,1
14087,2
14088,3
14089,1
14090,1
14091,1
14092,3
14093,2
14094,2
14095,2
14096,2
14097,1
14098,2
14099,2
14100,2
14101,1
14102,1
14103,1
14104,1
14105,1
14106,1
14108,3
14109,4
14110,1
14111,2
14112,1
14113,1
14114,1
14115,2
14116,3
14117,3
14118,4
14119,4
14120,4
14121,3
14122,4
14123,2
14124,3
14125,3
14126,3
14127,1
14128,2
14130,2
14132,2
14133,1
14134,1
14135,3
14136,1
14137,2
14139,3
14140,3
14141,2
14142,1
14143,3
14144,5
14146,2
14147,3
14148,2
14149,1
14150,1
14151,1
14152,1
14153,1
14154,1
14155,2
14156,5
14157,2
14158,2
14159,1
14160,2
14161,2
14162,1
14163,4
14164,5
14165,1
14167,2
14168,1
14169,3
14170,1
14171,1
14172,2
14173,1
14174,3
14175,4
14176,5
14179,4
14180,2
14181,2
14182,5
14183,4
14184,2
14185,1
14186,5
14187,1
14188,2
14189,4
14190,3
14191,1
14192,4
14193,2
14194,2
14195,2
14196,1
14197,5
14198,2
14201,1
14202,2
14203,3
14204,3
14205,3
14206,1
14207,2
14208,2
14209,1
14210,1
14211,4
14212,2
14213,4
14214,2
14215,1
14216,3
14217,1
14218,1
14219,2
14220,3
14221,4
14222,3
14223,1
14224,4
14225,2
14226,2
14227,1
14228,1
14229,3
14230,1
14231,3
14232,2
14233,3
14234,2
14235,4
14236,3
14238,1
14239,1
14240,1
14241,2
14242,4
14243,3
14244,2
14245,1
14247,3
14248,2
14249,1
14250,2
14251,5
14252,3
14254,4
14255,3
14256,2
14258,1
14259,2
14260,2
14261,1
14262,3
14263,4
14264,4
14265,1
14267,1
14268,1
14269,3
14270,2
14271,4
14273,1
14274,3
14275,3
14276,2
14277,5
14278,5
14279,1
14280,4
14281,3
14282,5
14283,2
14284,2
14285,3
14286,2
14287,1
14288,4
14289,1
14290,2
14291,4
14292,2
14293,1
14294,3
14295,1
14296,1
14297,2
14298,5
14300,1
14301,3
14302,2
14303,2
14304,1
14305,1
14306,2
14307,2
14308,2
14309,2
14310,2
14311,1
14312,1
14313,1
14314,1
14316,1
14317,1
14318,1
14319,3
14320,2
14321,1
14322,2
14323,2
14324,3
14325,1
14326,3
14327,2
14328,2
14329,2
14330,2
14331,1
14332,1
14333,1
14334,3
14335,3
14336,1
14337,1
14338,2
14339,1
14340,1
14341,4
14342,3
14343,3
14344,4
14345,2
14346,2
14347,2
14348,3
14349,5
14350,4
14351,5
14352,1
14353,1
14354,2
14355,2
14356,1
14357,2
14358,3
14359,3
14360,1
14361,1
14362,3
14363,1
14365,2
14366,2
14367,2
14368,3
14369,2
14371,1
14372,2
14373,3
14374,2
14375,3
14376,1
14377,3
14378,2
14379,1
14380,1
14381,3
14382,1
14384,5
14385,3
14386,3
14387,4
14388,2
14389,3
14391,1
14392,2
14393,4
14394,2
14395,5
14396,3
14397,5
14398,4
14399,1
14400,2
14402,5
14403,4
14404,1
14405,1
14406,1
14407,2
14408,2
14409,2
14410,2
14411,1
14412,5
14413,1
14414,1
14415,2
14416,1
14417,1
14418,2
14419,1
14420,2
14421,5
14422,2
14423,2
14424,3
14425,3
14426,1
14428,5
14429,2
14430,2
14431,3
14432,2
14433,1
14434,1
14435,3
14436,3
14437,3
14438,2
14439,2
14440,1
14441,3
14442,3
14443,3
14444,1
14445,4
14446,1
14447,3
14448,3
14449,5
14450,4
14451,4
14452,1
14453,2
14454,1
14455,3
14456,2
14457,2
14458,5
14459,2
14460,2
14461,2
14462,4
14463,2
14464,2
14465,1
14466,4
14467,3
14468,5
14469,1
14470,2
14471,1
14472,3
14473,4
14474,1
14475,2
14476,3
14477,1
14478,1
14479,1
14481,5
14483,1
14484,3
14485,4
14486,1
14487,1
14488,2
14489,1
14490,4
14491,2
14492,2
14493,1
14494,2
14495,2
14496,4
14497,1
14498,2
14499,1
14500,4
14501,3
14502,2
14503,3
14504,2
14505,2
14506,5
14507,4
14508,1
14509,2
14510,3
14511,4
14512,1
14513,2
14515,2
14516,3
14517,3
14518,1
14519,3
14520,3
14521,1
14522,4
14523,1
14524,2
14525,1
14526,2
14528,4
14529,1
14530,2
14531,3
14532,5
14533,3
14534,1
14535,3
14536,2
14537,1
14538,1
14539,1
14540,4
14541,1
14542,3
14543,4
14544,1
14545,1
14546,3
14547,3
14548,2
14549,2
14550,2
14551,1
14552,1
14553,3
14554,2
14555,3
14556,2
14557,1
14558,1
14559,4
14560,1
14561,1
14562,3
14563,2
14564,1
14565,2
14566,1
14567,1
14568,1
14569,1
14570,2
14571,1
14572,1
14573,2
14574,2
14575,1
14576,2
14577,5
14578,4
14579,5
14580,1
14581,3
14582,3
14583,1
14584,1
14585,3
14586,1
14587,2
14588,4
14589,2
14590,5
14591,4
14592,1
14593,1
14595,2
14596,2
14597,2
14598,2
14599,1
14600,1
14601,2
14602,2
14603,1
14604,1
14605,2
14606,1
14607,2
14608,3
14609,2
14610,2
14611,1
14612,3
14613,2
14614,2
14615,1
14616,2
14617,3
14618,1
14619,1
14620,3
14621,5
14624,1
14625,2
14626,5
14627,2
14628,3
14629,1
14630,2
14631,1
14632,1
14633,2
14634,1
14635,1
14636,2
14637,5
14638,1
14639,4
14640,4
14641,2
14642,2
14643,2
14644,4
14645,1
14646,4
14647,2
14648,1
14649,2
14650,2
14651,4
14652,2
14653,1
14654,1
14655,1
14656,2
14657,5
14658,3
14659,1
14660,5
14661,2
14662,3
14663,3
14664,1
14666,5
14667,4
14671,1
14672,2
14673,2
14674,2
14675,4
14676,4
14677,3
14678,1
14679,2
14680,1
14681,1
14683,1
14684,2
14686,1
14687,2
14688,4
14689,2
14690,2
14691,2
14692,1
14693,2
14694,1
14695,2
14696,1
14697,5
14698,2
14699,3
14700,4
14701,2
14702,2
14703,1
14704,5
14705,2
14706,2
14707,1
14708,1
14709,1
14711,1
14712,2
14713,1
14714,1
14715,3
14716,2
14718,2
14719,2
14720,1
14721,4
14722,5
14723,2
14724,4
14725,1
14726,2
14727,4
14728,1
14729,2
14731,1
14732,1
14733,5
14734,3
14735,3
14736,1
14737,2
14738,2
14739,1
14740,3
14741,1
14742,3
14743,3
14744,1
14745,1
14746,3
14747,2
14749,4
14750,3
14751,5
14752,4
14754,1
14755,2
14756,3
14757,3
14758,2
14759,2
14760,2
14761,5
14762,1
14763,1
14764,1
14765,2
14766,1
14767,2
14768,1
14769,2
14770,5
14771,2
14772,1
14773,4
14774,2
14775,3
14776,4
14777,1
14778,3
14779,1
14780,1
14781,2
14782,2
14785,1
14786,4
14788,2
14789,1
14790,2
14791,2
14792,2
14793,5
14794,1
14795,1
14796,2
14797,3
14798,1
14799,2
14800,1
14801,4
14803,5
14804,1
14805,2
14806,3
14808,3
14810,5
14811,2
14813,3
14815,2
14816,5
14817,1
14818,2
14819,2
14820,2
14821,3
14822,3
14823,2
14824,3
14825,3
14826,2
14827,3
14828,1
14829,3
14830,2
14831,2
14832,1
14833,1
14834,4
14835,2
14836,3
14837,2
14838,5
14840,2
14841,1
14842,1
14843,4
14844,1
14845,3
14846,3
14847,4
14848,2
14850,2
14851,2
14852,1
14853,2
14854,2
14855,1
14856,1
14857,2
14858,2
14859,1
14860,1
14861,2
14862,2
14863,2
14864,1
14865,4
14866,2
14868,4
14869,2
14870,1
14871,1
14872,1
14873,2
14874,5
14875,2
14876,2
14877,1
14878,4
14879,2
14880,3
14881,1
14883,4
14884,2
14885,1
14886,2
14887,2
14888,3
14889,3
14890,4
14891,1
14892,1
14893,1
14894,2
14895,5
14896,1
14897,1
14898,3
14899,4
14900,4
14901,5
14902,1
14903,2
14904,3
14905,5
14906,1
14907,2
14908,3
14909,4
14910,2
14911,3
14913,5
14915,3
14916,1
14917,2
14918,1
14919,2
14920,1
14921,4
14922,2
14923,1
14924,4
14925,5
14926,1
14927,3
14928,1
14929,2
14930,4
14931,3
14933,3
14934,1
14935,2
14936,2
14937,3
14938,1
14939,4
14940,2
14941,1
14942,1
14943,2
14944,1
14945,3
14946,1
14947,3
14948,3
14949,5
14950,1
14952,1
14953,1
14954,4
14955,2
14956,2
14957,3
14958,1
14959,4
14960,1
14961,3
14962,3
14963,2
14964,2
14965,3
14966,2
14967,2
14968,3
14969,2
14970,2
14971,3
14972,3
14973,4
14974,2
14975,1
14976,2
14977,1
14978,1
14979,1
14980,2
14981,4
14983,2
14984,1
14985,2
14986,2
14987,4
14988,2
14989,1
14990,5
14991,2
14992,2
14993,1
14994,3
14995,2
14996,2
14997,4
14998,4
14999,3
15000,1
15001,2
15002,2
15003,2
15004,1
15005,3
15006,5
15007,4
15008,1
15009,1
15010,1
15011,1
15012,1
15013,4
15014,2
15015,3
15016,4
15017,2
15018,2
15019,1
15020,1
15021,3
15022,1
15023,2
15024,2
15025,3
15026,3
15027,2
15028,3
15029,1
15030,1
15031,3
15032,2
15033,1
15034,1
15035,1
15036,2
15037,1
15039,4
15040,4
15041,4
15042,1
15043,3
15044,2
15045,1
15046,1
15047,2
15048,2
15049,1
15050,1
15051,4
15052,4
15053,4
15054,4
15055,1
15056,1
15057,2
15058,1
15059,2
15060,5
15061,1
15062,2
15063,2
15064,3
15065,1
15066,4
15067,3
15069,1
15070,2
15071,3
15072,3
15073,2
15075,2
15076,1
15078,1
15079,2
15080,1
15081,2
15082,1
15083,3
15084,4
15085,1
15086,1
15087,4
15088,3
15089,2
15090,5
15091,2
15092,2
15093,1
15094,3
15095,3
15096,1
15097,4
15098,2
15099,4
15100,1
15101,5
15102,2
15103,2
15104,3
15105,2
15106,2
15107,1
15108,3
15109,2
15110,3
15111,3
15112,1
15113,1
15114,2
15115,1
15116,1
15117,1
15118,4
15119,1
15120,2
15121,3
15122,1
15123,1
15124,2
15125,1
15126,1
15127,1
15128,2
15129,3
15130,5
15131,2
15133,2
15134,4
15135,1
15136,3
15137,3
15138,2
15139,5
15140,1
15141,1
15142,1
15143,4
15144,4
15145,2
15146,2
15147,5
15148,2
15149,2
15150,2
15151,5
15152,1
15153,1
15154,1
15155,2
15156,1
15157,4
15158,1
15159,1
15160,1
15161,1
15162,1
15163,1
15165,2
15166,3
15167,2
15168,4
15169,1
15170,5
15171,3
15173,5
15174,2
15175,3
15176,4
15177,2
15179,1
15180,2
15181,4
15182,5
15183,1
15184,4
15185,1
15186,4
15187,2
15188,1
15189,1
15190,1
15191,1
15192,1
15193,2
15194,2
15195,2
15196,2
15197,3
15198,4
15199,2
15200,1
15201,1
15202,2
15203,3
15204,1
15205,1
15207,2
15208,1
15209,1
15211,2
15212,3
15213,2
15214,4
15215,2
15216,1
15217,1
15218,1
15219,1
15220,1
15221,1
15222,2
15223,2
15224,3
15225,2
15226,1
15227,1
15228,1
15229,4
15230,3
15231,2
15232,5
15233,2
15235,3
15236,3
15237,1
15238,2
15239,4
15240,3
15241,5
15242,1
15243,1
15244,2
15245,1
15246,3
15247,2
15248,2
15249,2
15252,5
15253,2
15254,3
15255,4
15256,1
15257,3
15258,3
15259,3
15260,3
15261,1
15262,2
15263,4
15264,2
15265,2
15266,2
15267,1
15268,2
15269,1
15270,1
15271,5
15272,1
15273,1
15274,3
15275,1
15276,1
15277,2
15278,1
15279,2
15280,1
15281,5
15282,2
15283,1
15284,3
15285,3
15286,1
15287,1
15288,2
15289,2
15290,2
15291,2
15292,1
15293,4
15294,2
15296,1
15297,2
15298,2
15299,4
15300,4
15301,3
15302,3
15303,3
15304,1
15305,4
15306,1
15307,2
15308,2
15309,1
15310,3
15311,2
15312,1
15313,3
15314,2
15315,2
15316,2
15317,3
15318,1
15319,1
15320,5
15321,3
15322,1
15323,2
15325,1
15327,2
15328,1
15329,5
15330,2
15331,2
15332,1
15333,1
15334,2
15335,1
15336,1
15337,2
